"lhs_id","TP","FN","OFF_TARGET","CORRECT_ABSENCE","neg_samples_n","neg_samples_fp","sensitivity_pct","specificity_like_pct","avg_sens_spec_like_pct","min_sens_spec_like_pct","ont_bleed_ratio_min_pct","ont_min_nb_reads","ont_min_genome_coverage_pct"
302,13,21,4,354,14,0,38.24,100,69.12,38.24,7.77596774209042,40,20.1821281780554
303,12,22,4,354,14,0,35.29,100,67.65,35.29,9.86933604700889,87,8.09484013467527
304,12,22,3,355,14,0,35.29,100,67.65,35.29,8.47224609182065,47,23.8183323394287
305,13,21,4,354,14,0,38.24,100,69.12,38.24,1.17524351348979,30,20.386065047631
306,11,23,3,355,14,0,32.35,100,66.18,32.35,3.80648136918654,55,43.5553358630666
307,14,20,3,355,14,0,41.18,100,70.59,41.18,1.70161236767019,16,23.833519698241
308,12,22,3,355,14,0,35.29,100,67.65,35.29,7.72805362095612,51,36.6223349072069
309,12,22,3,355,14,0,35.29,100,67.65,35.29,3.85870416787274,34,40.5167070342806
310,12,22,4,354,14,0,35.29,100,67.65,35.29,4.86149320929537,65,21.1641875704742
311,11,23,4,354,14,0,32.35,100,66.18,32.35,0.0591873789559351,66,46.9572083475569
312,15,19,4,354,14,0,44.12,100,72.06,44.12,2.44314721525204,17,11.1668726824692
313,12,22,3,355,14,0,35.29,100,67.65,35.29,3.03662131504132,73,33.6715028817066
314,12,22,4,354,14,0,35.29,100,67.65,35.29,4.29920450526576,89,9.59485491452645
315,12,22,4,354,14,0,35.29,100,67.65,35.29,8.832492994065,58,13.8902026673765
316,11,23,4,354,14,0,32.35,100,66.18,32.35,5.38919350419564,93,13.3066828917898
317,12,22,6,352,14,0,35.29,100,67.65,35.29,6.88913654678974,90,6.71579870076128
318,13,21,7,351,14,0,38.24,100,69.12,38.24,5.45189708500658,81,0.463286242224276
319,13,21,4,354,14,0,38.24,100,69.12,38.24,5.11813059368329,26,13.7772279483716
320,13,21,3,355,14,0,38.24,100,69.12,38.24,5.36736009403046,33,31.554583294709
321,15,19,4,354,14,0,44.12,100,72.06,44.12,0.618929235786805,10,14.3412030689694
322,15,19,9,349,14,0,44.12,100,72.06,44.12,2.61346301315296,26,5.51939090635174
323,11,23,3,355,14,0,32.35,100,66.18,32.35,1.97190194842108,89,40.3687455499253
324,13,21,3,355,14,0,38.24,100,69.12,38.24,9.5216174532227,15,30.8566555460257
325,12,22,3,355,14,0,35.29,100,67.65,35.29,6.79281864231173,32,48.6950366422685
326,14,20,12,346,14,1,41.18,92.86,67.02,41.18,0.727569646973815,76,0.636289386451012
327,16,18,4,354,14,0,47.06,100,73.53,47.06,3.12167686074958,4,16.8239783814416
328,12,22,3,355,14,0,35.29,100,67.65,35.29,6.30502009972585,40,41.9773604116865
329,11,23,7,351,14,0,32.35,100,66.18,32.35,8.47492387632066,91,0.19674590663577
330,13,21,4,354,14,0,38.24,100,69.12,38.24,5.67930812892297,27,19.1641066533652
331,11,23,3,355,14,0,32.35,100,66.18,32.35,9.76889319618114,81,45.4534927854172
332,12,22,3,355,14,0,35.29,100,67.65,35.29,2.2110036431293,78,35.1030388973615
333,11,23,3,355,14,0,32.35,100,66.18,32.35,5.7251766566714,60,49.4608145360082
334,12,22,3,355,14,0,35.29,100,67.65,35.29,3.44295879220145,84,24.0081561666805
335,13,21,3,355,14,0,38.24,100,69.12,38.24,8.89864818332039,26,21.7804487932989
336,21,13,7,351,14,0,61.76,100,80.88,61.76,8.53865760280744,5,0.355622724649031
337,16,18,7,351,14,0,47.06,100,73.53,47.06,9.55935362850861,12,0.671433178716456
338,11,23,3,355,14,0,32.35,100,66.18,32.35,2.98356093948868,72,43.556767739118
339,13,21,4,354,14,0,38.24,100,69.12,38.24,4.74502566011809,39,17.2101980113107
340,13,21,3,355,14,0,38.24,100,69.12,38.24,5.36002205333388,23,33.8051739379782
341,12,22,4,354,14,0,35.29,100,67.65,35.29,2.61069048866269,89,17.2624392672499
342,12,22,4,354,14,0,35.29,100,67.65,35.29,8.05098991592235,86,12.1368423603365
343,16,18,4,354,14,0,47.06,100,73.53,47.06,3.4622991322655,5,15.3101544811373
344,12,22,3,355,14,0,35.29,100,67.65,35.29,3.29180673945555,87,36.7721382063474
345,13,21,3,355,14,0,38.24,100,69.12,38.24,5.64209760954031,46,36.8463192775487
346,12,22,3,355,14,0,35.29,100,67.65,35.29,0.406199686544179,78,33.45172384561
347,13,21,4,354,14,0,38.24,100,69.12,38.24,7.54875821645677,46,9.83135126832209
348,12,22,4,354,14,0,35.29,100,67.65,35.29,0.892068429587223,57,14.4642434049953
349,12,22,3,355,14,0,35.29,100,67.65,35.29,1.22612980046009,81,32.1472692168718
350,11,23,3,355,14,0,32.35,100,66.18,32.35,5.75955918991708,88,44.8310315764663
351,12,22,3,355,14,0,35.29,100,67.65,35.29,4.58874354663352,60,21.6861723687277
352,12,22,3,355,14,0,35.29,100,67.65,35.29,7.45992657445206,31,38.5809979725315
353,17,17,7,351,14,0,50,100,75,50,9.51543132304638,9,1.72333267974597
354,13,21,4,354,14,0,38.24,100,69.12,38.24,7.61806239226556,22,9.62708779099851
355,17,17,4,354,14,0,50,100,75,50,4.25090363622182,6,12.2594711855337
356,13,21,7,351,14,1,38.24,92.86,65.55,38.24,2.09435377019153,89,8.00402996253525
357,12,22,4,354,14,0,35.29,100,67.65,35.29,5.94843526763543,50,19.4602720644828
358,13,21,3,355,14,0,38.24,100,69.12,38.24,7.90386153887503,39,30.9401906809972
359,11,23,3,355,14,0,32.35,100,66.18,32.35,5.34286479645791,89,48.3409888540423
360,17,17,11,347,14,1,50,92.86,71.43,50,1.80648414614026,14,4.99772263646882
361,12,22,3,355,14,0,35.29,100,67.65,35.29,8.68103120674051,41,45.1149427640287
362,20,14,9,349,14,0,58.82,100,79.41,58.82,2.99173485229565,2,5.01661558079941
363,13,21,4,354,14,0,38.24,100,69.12,38.24,5.12528977450596,27,11.3461530063692
364,13,21,9,349,14,0,38.24,100,69.12,38.24,3.18481810787646,86,2.99672633213538
365,12,22,11,347,14,1,35.29,92.86,64.08,35.29,2.06571599617992,96,7.1567898659521
366,11,23,3,355,14,0,32.35,100,66.18,32.35,6.35381011917614,97,47.3510165035478
367,13,21,3,355,14,0,38.24,100,69.12,38.24,1.87210676721763,32,29.7364520716713
368,13,21,3,355,14,0,38.24,100,69.12,38.24,6.75374081684093,1,42.3882467377569
369,15,19,4,354,14,0,44.12,100,72.06,44.12,7.43479268905716,16,17.8252616404053
370,13,21,3,355,14,0,38.24,100,69.12,38.24,9.53168144251248,28,34.6575858585929
371,13,21,3,355,14,0,38.24,100,69.12,38.24,3.10081392540128,33,27.6330127925867
372,12,22,3,355,14,0,35.29,100,67.65,35.29,6.10602162166636,81,32.8223835022681
373,13,21,4,354,14,0,38.24,100,69.12,38.24,8.53594173965673,32,7.92258277497802
374,11,23,3,355,14,0,32.35,100,66.18,32.35,5.27445736477319,80,43.5606046553103
375,12,22,4,354,14,0,35.29,100,67.65,35.29,5.27358717151829,90,15.2473610195605
376,14,20,3,355,14,0,41.18,100,70.59,41.18,5.05853416870516,8,26.6126553470319
377,12,22,3,355,14,0,35.29,100,67.65,35.29,9.20600640930734,81,23.5279477186378
378,13,21,3,355,14,0,38.24,100,69.12,38.24,2.51683366655489,36,27.2656894353328
379,12,22,3,355,14,0,35.29,100,67.65,35.29,9.94720308986672,35,49.1493654567241
380,13,21,4,354,14,0,38.24,100,69.12,38.24,7.97670691021681,23,11.9732334008849
381,12,22,3,355,14,0,35.29,100,67.65,35.29,2.2553272619559,20,39.8434896245524
382,12,22,3,355,14,0,35.29,100,67.65,35.29,0.666964246582822,12,39.0773686834532
383,12,22,3,355,14,0,35.29,100,67.65,35.29,5.09630374543532,61,34.7916645601521
384,11,23,3,355,14,0,32.35,100,66.18,32.35,7.68736138587704,97,37.1633424528829
385,14,20,6,352,14,0,41.18,100,70.59,41.18,8.17464772025805,44,6.51381119341392
386,12,22,3,355,14,0,35.29,100,67.65,35.29,9.50510779833247,60,35.1300845303339
387,11,23,3,355,14,0,32.35,100,66.18,32.35,1.68488099925045,69,46.9250810954302
388,11,23,3,355,14,0,32.35,100,66.18,32.35,2.48668752639031,68,40.9652337913397
389,12,22,3,355,14,0,35.29,100,67.65,35.29,8.07843927399267,39,42.0491280644836
390,12,22,4,354,14,0,35.29,100,67.65,35.29,3.39988679410932,56,8.21667668075184
391,12,22,4,354,14,0,35.29,100,67.65,35.29,9.54757988884547,82,18.1339496392867
392,12,22,3,355,14,0,35.29,100,67.65,35.29,9.69685968814539,53,34.3977865713511
393,11,23,4,354,14,0,32.35,100,66.18,32.35,4.1063531388551,99,15.1966802454419
394,13,21,3,355,14,0,38.24,100,69.12,38.24,8.17852609466482,17,32.8448492007195
395,13,21,4,354,14,0,38.24,100,69.12,38.24,8.60514097057348,27,20.0791968303146
396,12,22,3,355,14,0,35.29,100,67.65,35.29,8.91559618079001,42,47.9950728753933
397,12,22,3,355,14,0,35.29,100,67.65,35.29,3.66604033558236,59,25.936638027447
398,12,22,3,355,14,0,35.29,100,67.65,35.29,5.14847758750636,32,48.4562568542289
399,14,20,4,354,14,0,41.18,100,70.59,41.18,1.31052734623055,11,20.288057153175
400,13,21,4,354,14,0,38.24,100,69.12,38.24,4.36785816870001,35,10.7330991768208
401,13,21,11,347,14,1,38.24,92.86,65.55,38.24,2.1790851792658,84,5.38585874804226
402,12,22,12,346,14,1,35.29,92.86,64.08,35.29,0.925968601878034,91,0.393802541281679
403,14,20,3,355,14,0,41.18,100,70.59,41.18,1.57608942301357,12,27.2218279089549
404,13,21,6,352,14,0,38.24,100,69.12,38.24,5.44138099360252,74,5.45822326668107
405,14,20,3,355,14,0,41.18,100,70.59,41.18,1.15266406994842,19,29.5444781588938
406,11,23,3,355,14,0,32.35,100,66.18,32.35,1.36764070667441,53,47.7230167924194
407,14,20,4,354,14,0,41.18,100,70.59,41.18,9.93160050403252,12,20.1413069349349
408,13,21,3,355,14,0,38.24,100,69.12,38.24,6.44233175078337,4,37.6863231657218
409,12,22,3,355,14,0,35.29,100,67.65,35.29,5.07982897163962,22,39.1587813327048
410,11,23,3,355,14,0,32.35,100,66.18,32.35,0.907846893153875,62,42.741110293365
411,13,21,3,355,14,0,38.24,100,69.12,38.24,5.66966657654056,34,23.8071134088879
412,13,21,3,355,14,0,38.24,100,69.12,38.24,3.90758332270107,28,29.7338865746738
413,12,22,4,354,14,0,35.29,100,67.65,35.29,5.00243194088927,71,10.2017112114568
414,14,20,3,355,14,0,41.18,100,70.59,41.18,1.40743327349788,19,23.5756436260495
415,12,22,4,354,14,0,35.29,100,67.65,35.29,2.31953274753368,51,14.7085643145643
416,13,21,3,355,14,0,38.24,100,69.12,38.24,7.67535642059238,28,22.7134893373603
417,12,22,4,354,14,0,35.29,100,67.65,35.29,5.05598684815543,66,9.26194399453141
418,11,23,3,355,14,0,32.35,100,66.18,32.35,0.410881284530531,49,42.9652410642683
419,12,22,3,355,14,0,35.29,100,67.65,35.29,7.16909807101618,71,23.627993820661
420,12,22,6,352,14,1,35.29,92.86,64.08,35.29,0.700807274543401,61,8.5412496994955
421,13,21,6,352,14,0,38.24,100,69.12,38.24,5.68953958240312,69,4.94596361894731
422,11,23,3,355,14,0,32.35,100,66.18,32.35,5.03981029240245,80,46.3138661350886
423,11,23,3,355,14,0,32.35,100,66.18,32.35,1.08545416911661,56,46.702245155805
424,14,20,4,354,14,0,41.18,100,70.59,41.18,2.66494117713016,20,19.3516211232018
425,11,23,7,351,14,0,32.35,100,66.18,32.35,4.42791557483277,100,0.356460616922821
426,15,19,4,354,14,0,44.12,100,72.06,44.12,1.76668493687066,10,13.4871006199558
427,13,21,4,354,14,0,38.24,100,69.12,38.24,6.20415717028575,29,21.3201568331635
428,13,21,7,351,14,0,38.24,100,69.12,38.24,9.21840924867515,83,0.67420171588019
429,11,23,3,355,14,0,32.35,100,66.18,32.35,7.69046996759081,59,47.8965551216558
430,12,22,3,355,14,0,35.29,100,67.65,35.29,3.87415885146477,84,35.0157124503916
431,12,22,3,355,14,0,35.29,100,67.65,35.29,7.81419944867219,80,31.4537764617559
432,15,19,4,354,14,0,44.12,100,72.06,44.12,3.14088408305973,14,17.8360493679341
433,12,22,3,355,14,0,35.29,100,67.65,35.29,8.85111321129806,62,35.8721529082389
434,11,23,3,355,14,0,32.35,100,66.18,32.35,9.73237437898156,92,44.4838991877991
435,13,21,3,355,14,0,38.24,100,69.12,38.24,3.15826813671603,32,35.7052016271689
436,14,20,6,352,14,0,41.18,100,70.59,41.18,9.29347337234721,43,5.64955962592247
437,18,16,6,352,14,0,52.94,100,76.47,52.94,8.10857103823142,4,3.30803806729487
438,13,21,3,355,14,0,38.24,100,69.12,38.24,3.49947322322985,30,29.9378501430355
439,12,22,3,355,14,0,35.29,100,67.65,35.29,2.70671755243186,14,42.3182367902816
440,12,22,3,355,14,0,35.29,100,67.65,35.29,9.8867348576369,68,25.13938733561
441,13,21,4,354,14,0,38.24,100,69.12,38.24,3.08763562482679,28,15.1799344099168
442,15,19,12,346,14,1,44.12,92.86,68.49,44.12,0.967434314496629,43,1.11324145371618
443,11,23,3,355,14,0,32.35,100,66.18,32.35,5.65731697786488,68,38.9473746559733
444,15,19,9,349,14,0,44.12,100,72.06,44.12,3.44635153719243,31,2.33392844947509
445,16,18,4,354,14,0,47.06,100,73.53,47.06,7.36726437447842,2,15.7670772001094
446,14,20,7,351,14,0,41.18,100,70.59,41.18,7.45612960128381,41,0.212898468214553
447,13,21,6,352,14,0,38.24,100,69.12,38.24,4.44993761200535,66,5.58197773800313
448,14,20,7,351,14,0,41.18,100,70.59,41.18,5.98671136109526,41,0.88234097920463
449,13,21,3,355,14,0,38.24,100,69.12,38.24,8.32145802750138,1,46.7139402872557
450,12,22,6,352,14,1,35.29,92.86,64.08,35.29,0.198367262723204,90,10.2548546830385
451,11,23,3,355,14,0,32.35,100,66.18,32.35,2.82696218480787,100,32.0366960978556
452,13,21,4,354,14,0,38.24,100,69.12,38.24,6.60306641419327,38,18.0093370972023
453,14,20,3,355,14,0,41.18,100,70.59,41.18,9.93467483694947,11,29.8622131590166
454,11,23,3,355,14,0,32.35,100,66.18,32.35,1.06220920591517,92,22.5478931417315
455,11,23,3,355,14,0,32.35,100,66.18,32.35,9.90389854726838,98,28.8093846318785
456,17,17,4,354,14,0,50,100,75,50,4.84665256727408,2,10.8517579379813
457,11,23,3,355,14,0,32.35,100,66.18,32.35,2.34654037316446,96,30.5177852766472
458,11,23,3,355,14,0,32.35,100,66.18,32.35,7.31111924521015,66,43.8738274811938
459,11,23,3,355,14,0,32.35,100,66.18,32.35,6.27806057576623,69,42.2873125066804
460,12,22,4,354,14,0,35.29,100,67.65,35.29,6.74105608144598,75,20.4341090457202
461,17,17,4,354,14,0,50,100,75,50,8.61125968263724,6,9.38712864000804
462,12,22,3,355,14,0,35.29,100,67.65,35.29,6.56517787819605,78,28.559213603492
463,13,21,6,352,14,0,38.24,100,69.12,38.24,8.58801975622245,66,6.87853793756652
464,13,21,6,352,14,0,38.24,100,69.12,38.24,4.56824897887614,63,5.05795682344993
465,13,21,7,351,14,0,38.24,100,69.12,38.24,7.51006690070389,55,0.11092152801936
466,13,21,4,354,14,0,38.24,100,69.12,38.24,6.56638497273568,36,20.1661067024214
467,14,20,3,355,14,0,41.18,100,70.59,41.18,3.22412051869584,9,25.1692800524576
468,11,23,3,355,14,0,32.35,100,66.18,32.35,5.53014075643662,93,37.3695344646655
469,13,21,3,355,14,0,38.24,100,69.12,38.24,2.33856956878125,25,26.4121500607427
470,12,22,3,355,14,0,35.29,100,67.65,35.29,2.90039191981761,43,42.0643162139268
471,19,15,6,352,14,0,55.88,100,77.94,55.88,9.3476403313345,5,2.37685092192551
472,12,22,4,354,14,0,35.29,100,67.65,35.29,4.65756529895859,79,16.2074382473013
473,12,22,3,355,14,0,35.29,100,67.65,35.29,4.70837625960165,43,44.0456967109662
474,13,21,7,351,14,0,38.24,100,69.12,38.24,6.33122094579644,70,1.00088180529641
475,13,21,3,355,14,0,38.24,100,69.12,38.24,0.788532359894924,22,29.6369227148889
476,11,23,3,355,14,0,32.35,100,66.18,32.35,3.96428144289649,95,49.0461911942952
477,12,22,3,355,14,0,35.29,100,67.65,35.29,8.93291302634769,14,38.8952791017595
478,15,19,11,347,14,1,44.12,92.86,68.49,44.12,2.13747603049993,27,4.18969174616609
479,13,21,3,355,14,0,38.24,100,69.12,38.24,4.60597332984053,26,28.0402438459836
480,13,21,4,354,14,0,38.24,100,69.12,38.24,5.79701310578647,64,7.76375026426243
481,13,21,3,355,14,0,38.24,100,69.12,38.24,1.78166712898433,28,31.7070604819221
482,12,22,3,355,14,0,35.29,100,67.65,35.29,6.86572167877273,45,47.639867665722
483,13,21,4,354,14,0,38.24,100,69.12,38.24,9.94906263730091,31,12.1742138506634
484,13,21,3,355,14,0,38.24,100,69.12,38.24,4.32740669027504,29,30.149715561087
485,12,22,3,355,14,0,35.29,100,67.65,35.29,6.38499607988785,74,23.6060657281458
486,12,22,4,354,14,0,35.29,100,67.65,35.29,1.49109151119625,63,20.6485756276372
487,13,21,3,355,14,0,38.24,100,69.12,38.24,5.6460176938727,41,30.1483253420732
488,12,22,3,355,14,0,35.29,100,67.65,35.29,7.33202979782901,90,36.1445883183775
489,12,22,3,355,14,0,35.29,100,67.65,35.29,4.43928620384859,37,39.4725664543672
490,11,23,3,355,14,0,32.35,100,66.18,32.35,9.69162132267449,81,46.09720184863
491,12,22,7,351,14,1,35.29,92.86,64.08,35.29,1.32068413358978,92,8.02705546722701
492,12,22,3,355,14,0,35.29,100,67.65,35.29,0.11932273632416,22,42.877081594659
493,13,21,3,355,14,0,38.24,100,69.12,38.24,4.69700771023848,4,40.5452167667124
494,16,18,6,352,14,0,47.06,100,73.53,47.06,8.99903698012677,10,4.2474779842071
495,11,23,4,354,14,0,32.35,100,66.18,32.35,9.21412941197404,94,12.7065994584078
496,12,22,3,355,14,0,35.29,100,67.65,35.29,3.92514101328547,1,49.2213741116077
497,12,22,4,354,14,0,35.29,100,67.65,35.29,8.82531780243279,52,12.1504393584856
498,11,23,3,355,14,0,32.35,100,66.18,32.35,7.33758195468683,49,43.8571900412075
499,11,23,3,355,14,0,32.35,100,66.18,32.35,9.28777612396611,81,46.1468250887573
500,12,22,4,354,14,0,35.29,100,67.65,35.29,8.78537658561715,82,8.86010163999582
501,12,22,3,355,14,0,35.29,100,67.65,35.29,5.43016450935034,41,45.4120927868308
502,11,23,3,355,14,0,32.35,100,66.18,32.35,9.29617137061462,57,40.7667039010965
503,14,20,3,355,14,0,41.18,100,70.59,41.18,7.75788248260056,11,26.4529852219287
504,12,22,4,354,14,0,35.29,100,67.65,35.29,0.0163064721232746,58,21.926774883622
505,13,21,4,354,14,0,38.24,100,69.12,38.24,3.20086787144952,26,12.8590475073247
506,12,22,3,355,14,0,35.29,100,67.65,35.29,2.23690305840848,78,25.6695198289539
507,12,22,3,355,14,0,35.29,100,67.65,35.29,4.44056708864744,66,30.7717589408328
508,13,21,3,355,14,0,38.24,100,69.12,38.24,0.794433927107789,29,29.238403098868
509,15,19,4,354,14,0,44.12,100,72.06,44.12,2.09330996952828,18,14.2935549909157
510,12,22,4,354,14,0,35.29,100,67.65,35.29,2.89321151353759,89,20.4025948009177
511,12,22,3,355,14,0,35.29,100,67.65,35.29,0.808693335850723,18,42.4683751342908
512,12,22,3,355,14,0,35.29,100,67.65,35.29,7.95777474817273,86,27.933461535315
513,13,21,3,355,14,0,38.24,100,69.12,38.24,1.23875305490145,14,34.6512672388136
514,12,22,6,352,14,1,35.29,92.86,64.08,35.29,2.30615830605498,63,8.79805309156165
515,11,23,3,355,14,0,32.35,100,66.18,32.35,0.81981694946331,62,42.4693684891039
516,12,22,3,355,14,0,35.29,100,67.65,35.29,8.68167546469083,33,45.8768551549326
517,14,20,3,355,14,0,41.18,100,70.59,41.18,0.756160080026463,17,22.2831063081668
518,12,22,3,355,14,0,35.29,100,67.65,35.29,0.865048579847347,69,34.5525024061028
519,12,22,4,354,14,0,35.29,100,67.65,35.29,9.98171485496068,55,9.51404015310796
520,12,22,6,352,14,1,35.29,92.86,64.08,35.29,0.346758288404485,56,9.05994208898279
521,11,23,3,355,14,0,32.35,100,66.18,32.35,4.99456168524143,65,37.9177949452482
522,12,22,3,355,14,0,35.29,100,67.65,35.29,2.59032890963506,69,31.4678487918393
523,11,23,6,352,14,0,32.35,100,66.18,32.35,5.32188717992036,95,6.45047776311089
524,12,22,7,351,14,0,35.29,100,67.65,35.29,4.34039938570566,86,0.522616983822663
525,12,22,4,354,14,0,35.29,100,67.65,35.29,9.08772952126621,69,16.8408784186199
526,12,22,3,355,14,0,35.29,100,67.65,35.29,2.30488034125741,44,39.8560275402706
527,12,22,3,355,14,0,35.29,100,67.65,35.29,4.22816992601752,59,31.1540412738769
528,12,22,3,355,14,0,35.29,100,67.65,35.29,5.19665491195354,56,21.6715600005011
529,12,22,3,355,14,0,35.29,100,67.65,35.29,4.83019987914006,31,37.9225470897233
530,13,21,4,354,14,0,38.24,100,69.12,38.24,5.54522325295478,40,11.0636472392653
531,13,21,6,352,14,0,38.24,100,69.12,38.24,8.46256671289865,51,5.12056727787433
532,12,22,3,355,14,0,35.29,100,67.65,35.29,6.37909794459143,33,47.2649039854223
533,17,17,6,352,14,0,50,100,75,50,5.2491478813262,8,4.4930863479441
534,11,23,3,355,14,0,32.35,100,66.18,32.35,9.91621392204945,93,29.337813624952
535,11,23,3,355,14,0,32.35,100,66.18,32.35,9.87729963678417,61,44.5388314216301
536,11,23,4,354,14,0,32.35,100,66.18,32.35,4.14625964001354,98,14.6299572415532
537,15,19,11,347,14,1,44.12,92.86,68.49,44.12,1.62405627482045,26,4.97052933867532
538,12,22,3,355,14,0,35.29,100,67.65,35.29,2.1864338301118,59,29.2222184882408
539,12,22,3,355,14,0,35.29,100,67.65,35.29,8.37388136538558,32,47.7298355298572
540,13,21,4,354,14,0,38.24,100,69.12,38.24,9.24060534272713,30,15.9251356727845
541,11,23,3,355,14,0,32.35,100,66.18,32.35,9.75684982822495,48,36.9343659426605
542,13,21,4,354,14,0,38.24,100,69.12,38.24,2.94655802008463,24,17.0432156063654
543,12,22,3,355,14,0,35.29,100,67.65,35.29,9.28462163683951,9,42.0059032076962
544,11,23,4,354,14,0,32.35,100,66.18,32.35,5.81732346330762,94,21.3656682863387
545,12,22,3,355,14,0,35.29,100,67.65,35.29,3.39532911980334,87,27.0644159924063
546,15,19,4,354,14,0,44.12,100,72.06,44.12,7.54892047286406,15,16.9514362751176
547,12,22,4,354,14,0,35.29,100,67.65,35.29,5.85893701170122,76,10.5664130277099
548,11,23,3,355,14,0,32.35,100,66.18,32.35,8.72259232825199,70,43.8248895364333
549,12,22,3,355,14,0,35.29,100,67.65,35.29,4.21922586910024,54,36.6099884701043
550,11,23,3,355,14,0,32.35,100,66.18,32.35,3.71147036025084,59,49.4358787517147
551,12,22,3,355,14,0,35.29,100,67.65,35.29,4.63238985286655,35,38.9282743882325
552,11,23,3,355,14,0,32.35,100,66.18,32.35,7.99413781396018,96,39.7483691272471
553,16,18,6,352,14,0,47.06,100,73.53,47.06,4.6684609937272,20,4.02516366813018
554,15,19,9,349,14,0,44.12,100,72.06,44.12,2.67926371742464,30,3.27422397250042
555,13,21,4,354,14,0,38.24,100,69.12,38.24,5.37024117827814,37,14.6412241228289
556,12,22,3,355,14,0,35.29,100,67.65,35.29,2.93849763199659,31,40.0423530767917
557,17,17,4,354,14,0,50,100,75,50,7.09399646530768,4,10.0197397355232
558,12,22,3,355,14,0,35.29,100,67.65,35.29,0.338413399749226,58,26.6545324637648
559,11,23,4,354,14,0,32.35,100,66.18,32.35,0.245234121050942,91,15.7962023275592
560,15,19,4,354,14,0,44.12,100,72.06,44.12,9.68583209071543,19,9.19732863193494
561,13,21,5,353,14,0,38.24,100,69.12,38.24,2.72177780483025,49,7.88233570408134
562,11,23,3,355,14,0,32.35,100,66.18,32.35,0.440915235908586,93,49.5564536927773
563,16,18,29,329,14,3,47.06,78.57,62.82,47.06,0.0679589871140895,21,2.8129983694657
